CBOW,0,5,0,10,100,1,10000_Trained_on1000000articles,10,0.2329891958352983,0.22386288111897823,0.25811945687499127,0.1764030553201628
CBOW,0,5,0,10,100,1,20000_Trained_on1000000articles,10,0.35384996728402457,0.012621062619016849,0.3470050113654799,0.014575372504474507
CBOW,0,5,0,10,100,1,30000_Trained_on1000000articles,10,0.14373186080402783,0.3093627057077738,0.1529660292731378,0.2789743130543313
CBOW,0,5,0,10,100,1,40000_Trained_on1000000articles,10,0.21298600076651128,0.04507459966298582,0.19615952123505243,0.06542436398663742
CBOW,0,5,0,10,100,1,50000_Trained_on1000000articles,10,0.18651182775075198,0.0532696189212866,0.23176775772100755,0.015798634732198266
CBOW,0,5,0,10,100,1,70000_Trained_on1000000articles,10,0.20668993430589952,0.016162713644937068,0.22658242437210385,0.008226470571862144
CBOW,0,5,0,10,100,1,90000_Trained_on1000000articles,10,0.1634110481069271,0.021429932955914353,0.20596347435405019,0.0036017013998126813
CBOW,0,5,0,10,100,5,10000_Trained_on1000000articles,10,0.5091750772173156,0.19747302644349035,0.5756271874868679,0.13541478302259638
CBOW,0,5,0,10,100,5,50000_Trained_on1000000articles,10,0.1729789478031943,0.09916278303075458,0.16906969663993462,0.10715610676756882
CBOW,0,5,0,10,100,5,90000_Trained_on1000000articles,10,0.23351922860245228,0.004701601832473289,0.2489486532971428,0.002532097837419073
CBOW,0,5,0,10,100,9,10000_Trained_on1000000articles,10,0.4058397249567139,0.42466250756136453,0.388050469099986,0.44714123056279703
CBOW,0,5,0,10,100,9,50000_Trained_on1000000articles,10,0.19875590348051467,0.05752110625779695,0.206397017378847,0.048389474344984584
CBOW,0,5,0,10,100,9,90000_Trained_on1000000articles,10,0.21344595092898822,0.011337034692771388,0.23440877366141222,0.005309267235300503
CBOW,0,5,0,10,150,1,10000_Trained_on1000000articles,10,0.4630423666103975,0.17775778897727845,0.3989404019102117,0.25344789042176
CBOW,0,5,0,10,150,1,50000_Trained_on1000000articles,10,0.1944337160899073,0.01638141151283523,0.22562157131515126,0.005192898984152424
CBOW,0,5,0,10,150,1,90000_Trained_on1000000articles,10,0.17917519396190018,0.03415853946346768,0.19228965867007677,0.022840760448227724
CBOW,0,5,0,10,200,1,10000_Trained_on1000000articles,10,0.14611807853744335,0.4670775492345527,0.1822307787827793,0.3629579421369904
CBOW,0,5,0,10,200,1,50000_Trained_on1000000articles,10,0.1800127014100049,0.04202487999400335,0.18621511358547133,0.03532953890610442
CBOW,0,5,0,10,200,1,90000_Trained_on1000000articles,10,0.19659683878162323,0.00655586823011364,0.218466627560668,0.002460584286400222
CBOW,1,15,0,30,100,1,10000_Trained_on1000000articles,10,0.34562751418785337,0.0980731770744551,0.3135044692207387,0.13576030440507855
Fast_Text,0,5,0,10,100,1,10000_Trained_on1000000articles,10,0.614502433207647,0.10500463789515231,0.47932155597775367,0.2294389230443321
Fast_Text,0,5,0,10,100,1,20000_Trained_on1000000articles,10,0.2711256961508855,0.05951767300701781,0.2961237588216143,0.03883390781948443
Fast_Text,0,5,0,10,100,1,30000_Trained_on1000000articles,10,0.18132933351989344,0.09088544615336926,0.17397981980857274,0.1049900123453871
Fast_Text,0,5,0,10,100,1,40000_Trained_on1000000articles,10,0.22001253935597057,0.010638691031990723,0.27080273437450414,0.0015521606543438722
Fast_Text,0,5,0,10,100,1,50000_Trained_on1000000articles,10,0.21986315941154042,0.008802621071240186,0.21991905376302823,0.008785015079988462
Fast_Text,0,5,0,10,100,1,70000_Trained_on1000000articles,10,0.24581516048901234,0.0021930125436016717,0.2667875760235853,0.0008574576014280038
Fast_Text,0,5,0,10,100,1,90000_Trained_on1000000articles,10,0.19941713327082777,0.004537503157229467,0.24531479680841836,0.0004480480949069936
Fast_Text,0,5,0,10,100,5,10000_Trained_on1000000articles,10,0.3,0.6238376647810728,0.01136670105739027,0.9855277783730364
Fast_Text,0,5,0,10,100,5,50000_Trained_on1000000articles,10,0.1676854175094655,0.11211102150426817,0.1764425532237285,0.09431931801768148
Fast_Text,0,5,0,10,100,5,90000_Trained_on1000000articles,10,0.2601777864316546,0.0009618220044958617,0.27046892621058816,0.0005881198088948283
Fast_Text,0,5,0,10,100,9,10000_Trained_on1000000articles,10,0.6377481392176932,0.17307111024125976,0.44657187597239634,0.3746713058474903
Fast_Text,0,5,0,10,100,9,50000_Trained_on1000000articles,10,0.20075485159529866,0.06543607400068237,0.17432722378454146,0.11056364787495203
Fast_Text,0,5,0,10,100,9,90000_Trained_on1000000articles,10,0.18595959649523777,0.0236424872700141,0.2134254540805474,0.009200903619911271
Fast_Text,0,5,0,10,150,1,10000_Trained_on1000000articles,10,0.38784060878689386,0.10084930228228885,0.42404429102669905,0.0703934921518874
Fast_Text,0,5,0,10,150,1,50000_Trained_on1000000articles,10,0.303949519432262,0.00020185221791843355,0.327401973987051,5.827732923925084e-05
Fast_Text,0,5,0,10,150,1,90000_Trained_on1000000articles,10,0.21674272211139245,0.004292112068366238,0.24205257302032157,0.001378814361597865
Fast_Text,0,5,0,10,200,1,10000_Trained_on1000000articles,10,0.5675639625104966,0.017483439666765993,0.49332037046535293,0.044189584192312184
Fast_Text,0,5,0,10,200,1,50000_Trained_on1000000articles,10,0.1724993935614535,0.10399009324383342,0.16931488631764277,0.11063389653719342
Skip_gram,0,5,0,10,100,1,10000_Trained_on1000000articles,10,0.11620006450865979,0.7191249782880855,-0.25804045656022884,0.4180829217839131
Skip_gram,0,5,0,10,100,1,20000_Trained_on1000000articles,10,-0.10853825269192771,0.3474120483071752,-0.127088866616823,0.27070827284303783
Skip_gram,0,5,0,10,100,1,30000_Trained_on1000000articles,10,-0.05466323645475011,0.5778445968622952,-0.04806007165921161,0.6246826475877367
Skip_gram,0,5,0,10,100,1,40000_Trained_on1000000articles,10,0.06465674144612153,0.46139289483895585,0.050809755771355214,0.5628717284906619
Skip_gram,0,5,0,10,100,1,50000_Trained_on1000000articles,10,0.06482527136514935,0.5070871859946339,0.2554376427236276,0.007920555370006792
Skip_gram,0,5,0,10,100,1,70000_Trained_on1000000articles,10,-0.021704799494178913,0.7800461796614654,-0.059351527888117525,0.44473959769599447
Skip_gram,0,5,0,10,100,1,90000_Trained_on1000000articles,10,0.019543077589289966,0.7889836321118103,-0.021394428443706218,0.7695302969939448
Skip_gram,0,5,0,10,100,5,10000_Trained_on1000000articles,10,0.32732683535398865,0.47359693606806347,0.28140358506683355,0.5409626518051271
Skip_gram,0,5,0,10,100,5,50000_Trained_on1000000articles,10,-0.025371670760105554,0.8123694283046659,-0.01590898460532817,0.8816912768771331
Skip_gram,0,5,0,10,100,5,90000_Trained_on1000000articles,10,0.0042638497467975735,0.958700279090684,0.024292278094027064,0.7679380355714475
Skip_gram,0,5,0,10,100,9,10000_Trained_on1000000articles,10,0.3592878785739777,0.3820646773649864,0.4779308621369226,0.23098862407163734
Skip_gram,0,5,0,10,100,9,50000_Trained_on1000000articles,10,0.022098996863935013,0.8428085427703567,0.050342667271338036,0.6512872324044423
Skip_gram,0,5,0,10,100,9,90000_Trained_on1000000articles,10,-0.033766854497959506,0.6806301150856677,0.0034794092428937534,0.9661794058205301
Skip_gram,0,5,0,10,150,1,10000_Trained_on1000000articles,10,0.2421646346154947,0.3490361147843367,0.20548057706017112,0.4288368171200496
Skip_gram,0,5,0,10,150,1,50000_Trained_on1000000articles,10,0.030168335959556147,0.7022489513580668,0.02379129412945946,0.763069862589262
Skip_gram,0,5,0,10,150,1,90000_Trained_on1000000articles,10,-0.00045376028821640847,0.9950956362416883,-0.00745270935306829,0.9195841109652059
Skip_gram,0,5,0,10,200,1,10000_Trained_on1000000articles,10,0.1837244993315421,0.42533589068031374,0.3262287571248541,0.14894693671321046
Skip_gram,0,5,0,10,200,1,50000_Trained_on1000000articles,10,0.016918887302149865,0.8350242652707345,0.05556470540631408,0.49369043716248584
Skip_gram,0,5,0,10,200,1,90000_Trained_on1000000articles,10,0.116072545116031,0.11563095831485641,0.16241685704747597,0.027187012005936376
Skip_gram,1,15,0,30,100,1,10000_Trained_on1000000articles,10,0.28129305880052635,0.32993821724081784,0.2158010793665956,0.4587108255917953
