CBOW,0,10,0,10,100,1,1000000,10,0.38259976381637967,2.4875074127182646e-13,0.3684308771137108,2.1062840028849795e-12
CBOW,0,10,0,10,100,6,1000000,10,0.4809332907874661,5.301834854692442e-19,0.470233490114151,3.948761945484372e-18
CBOW,0,10,0,30,100,1,1000000,10,0.5436959012720961,4.392456523073105e-28,0.5276659748714578,2.8844548174832777e-26
CBOW,0,10,0,30,100,6,1000000,10,0.582881606997982,3.072071891319666e-29,0.5723581745851621,5.007535278256084e-28
CBOW,0,10,0,50,100,1,1000000,10,0.5677896091269211,2.398814551025603e-31,0.565949568840917,4.114677337982839e-31
CBOW,0,10,0,50,100,6,1000000,10,0.5892556362989765,1.5782984373139396e-29,0.5837355423674931,6.967066775383739e-29
CBOW,0,10,1,10,100,1,1000000,10,0.38886225570372746,6.166972885730748e-14,0.37656871616145593,4.2372603188583803e-13
CBOW,0,10,1,10,100,6,1000000,10,0.4798859714863717,7.390580085696014e-19,0.47615399580870066,1.4936629212582758e-18
CBOW,0,10,1,30,100,1,1000000,10,0.5066915376420628,3.6853881983649926e-24,0.48741205589197306,3.1717956405466226e-22
CBOW,0,10,1,30,100,6,1000000,10,0.5920375112373734,1.141207932403896e-29,0.5722454534572968,2.0910039183594776e-27
CBOW,0,10,1,50,100,1,1000000,10,0.5622280828145226,2.1537273315183356e-30,0.551263330348798,4.688692742064211e-29
CBOW,0,10,1,50,100,6,1000000,10,0.6140022212228379,2.2712489287590472e-32,0.6053605925124456,2.7797374299838087e-31
CBOW,0,15,0,10,100,1,1000000,10,0.4006810224296683,7.49065568039683e-15,0.36702568856535106,1.5447957928739986e-12
CBOW,0,15,0,10,100,6,1000000,10,0.485664859367756,8.225630345683476e-20,0.4758599053663698,5.579269599799254e-19
CBOW,0,15,0,30,100,1,1000000,10,0.5167997881101306,3.7152307364299615e-25,0.5148536812339759,5.9858130647419365e-25
CBOW,0,15,0,30,100,6,1000000,10,0.597313069228306,3.6201458466887376e-31,0.5824179799528058,2.293103955721679e-29
CBOW,0,15,0,50,100,1,1000000,10,0.5524113601639791,8.544472726458496e-29,0.54574986180299,5.156567336403722e-28
CBOW,0,15,0,50,100,6,1000000,10,0.5961162695970071,4.082519592623783e-31,0.5810441570538266,2.7028581680919425e-29
CBOW,0,15,1,10,100,1,1000000,10,0.3925570755774075,3.702859124808323e-14,0.37562386637600964,5.291861250158187e-13
CBOW,0,15,1,10,100,6,1000000,10,0.5124726911878371,4.308853819297925e-22,0.4893845912269006,5.1639379147262615e-20
CBOW,0,15,1,30,100,1,1000000,10,0.5258083585351975,6.40111537540565e-26,0.5086345509346961,4.237319601709691e-24
CBOW,0,15,1,30,100,6,1000000,10,0.6132409792990376,2.0840116635709037e-33,0.5962519038456582,3.147846976797415e-31
CBOW,0,15,1,50,100,1,1000000,10,0.5479775428427391,9.644425304253219e-29,0.5389252228593246,1.1053914062074541e-27
CBOW,0,15,1,50,100,6,1000000,10,0.6173108068803063,4.701081386404311e-34,0.5997254184667916,9.237180719241161e-32
CBOW,0,20,0,10,100,1,1000000,10,0.44539900618677014,2.0717549208707562e-18,0.41506176386099736,5.763427708692236e-16
CBOW,0,20,0,10,100,6,1000000,10,0.5029466070967379,1.156256712060673e-21,0.48150098539864533,9.587882291624284e-20
CBOW,0,20,0,30,100,1,1000000,10,0.5550912136988448,1.345877941378034e-29,0.5412076681392027,6.018079966220449e-28
CBOW,0,20,0,30,100,6,1000000,10,0.5957891764354392,8.693533490106346e-31,0.5836640944265883,2.4861796751917128e-29
CBOW,0,20,0,50,100,1,1000000,10,0.5919215201515909,1.0337188493516112e-33,0.5775112202166359,8.236017393205944e-32
CBOW,0,20,0,50,100,6,1000000,10,0.6097000664786033,7.68377976422251e-33,0.5935231820331809,8.53172964714776e-31
CBOW,0,20,1,10,100,1,1000000,10,0.4405946914785626,6.5301735517920325e-18,0.4018265437854855,6.758453190672185e-15
CBOW,0,20,1,10,100,6,1000000,10,0.4905488027095609,9.435060485923437e-20,0.46567422030436195,1.0295342551804523e-17
CBOW,0,20,1,30,100,1,1000000,10,0.5098381085405843,4.313214904785478e-24,0.5111511567274557,3.1582892029393116e-24
CBOW,0,20,1,30,100,6,1000000,10,0.6130350947309391,1.480760610807335e-32,0.5923116161261689,5.51195599611836e-30
CBOW,0,20,1,50,100,1,1000000,10,0.5367090468422283,1.6733859979519182e-27,0.5285265004056644,1.4115369445970096e-26
CBOW,0,20,1,50,100,6,1000000,10,0.6126939934058451,1.5322876218961326e-33,0.6067238253636961,9.323634744544726e-33
CBOW,0,5,0,10,100,1,1000000,10,0.3892137590507223,6.889509508440132e-14,0.3691585013037885,1.5124564791246874e-12
CBOW,0,5,0,10,100,1,3000000,10,0.3972429869838934,1.0222774128213598e-14,0.3659377558936607,1.4583191605157378e-12
CBOW,0,5,0,10,100,1,5000000,10,0.40823679033906174,2.0779506428795337e-15,0.39027499964838913,4.1556055614301826e-14
CBOW,0,5,0,10,100,1,7000000,10,0.4095542736447597,2.4044143137840032e-15,0.39250726910156913,4.0642301807438485e-14
CBOW,0,5,0,10,100,1,9000000,10,0.3888825911216643,4.051332683239175e-14,0.3701876094141759,7.669968925803657e-13
CBOW,0,5,0,10,100,6,1000000,10,0.4930688955710336,8.758969176941638e-20,0.4752033750130373,2.6324197052023776e-18
CBOW,0,5,0,10,100,6,3000000,10,0.4683355309966408,1.3468841472927039e-17,0.4489089297515984,3.91649321601126e-16
CBOW,0,5,0,10,100,6,5000000,10,0.4836090918609541,3.6315017769581295e-19,0.4723010069306473,3.060854424327348e-18
CBOW,0,5,0,10,100,6,7000000,10,0.4753857757395028,1.7246160214266993e-18,0.4580825195339635,4.001837364899111e-17
CBOW,0,5,0,10,100,6,9000000,10,0.4738339093914073,8.223706714120635e-19,0.46489678676798624,4.4168783936398475e-18
CBOW,0,5,0,10,125,1,1000000,10,0.39227272902320887,3.876929216178221e-14,0.37713039545329247,4.2027161547218925e-13
CBOW,0,5,0,10,125,1,3000000,10,0.42155201870719206,2.695408413570681e-16,0.38959437256513896,5.963065373575085e-14
CBOW,0,5,0,10,125,1,5000000,10,0.3703130653422283,1.854212440481289e-12,0.318510190456197,1.976788947537876e-09
CBOW,0,5,0,10,125,1,7000000,10,0.3726268146821305,8.999954858738439e-13,0.3506231007137251,2.1851802383557282e-11
CBOW,0,5,0,10,125,1,9000000,10,0.40660503813788285,2.7485227648064355e-15,0.38199687089010437,1.5563761891683511e-13
CBOW,0,5,0,10,125,6,1000000,10,0.4659214677281763,3.2260094065924767e-18,0.4506758894610785,5.17127333078688e-17
CBOW,0,5,0,10,125,6,3000000,10,0.46494836531653333,1.3281509081198296e-17,0.44986598762242663,1.8788545095841981e-16
CBOW,0,5,0,10,125,6,5000000,10,0.4922292015184269,2.205118638786149e-20,0.48548520350864266,8.524020194481595e-20
CBOW,0,5,0,10,125,6,7000000,10,0.45753773305746553,1.699854537289182e-17,0.4428400582973687,2.279906496383811e-16
CBOW,0,5,0,10,125,6,9000000,10,0.4776566986978619,5.12931490766996e-19,0.46807380577372504,3.1391837997040653e-18
CBOW,0,5,0,10,150,1,1000000,10,0.40812968567474434,1.9295401241990776e-15,0.3776743486748848,2.825938109545637e-13
CBOW,0,5,0,10,150,1,3000000,10,0.3943225983844306,2.7811961541218358e-14,0.3368532362693088,1.3384941892552442e-10
CBOW,0,5,0,10,150,1,5000000,10,0.3805801960814863,2.46833271290773e-13,0.36728157480579443,1.8556023287288793e-12
CBOW,0,5,0,10,150,1,7000000,10,0.3905100755990415,4.733596713801758e-14,0.33779940513417234,1.1088942341421669e-10
CBOW,0,5,0,10,150,1,9000000,10,0.378658678756631,2.8381998149994626e-13,0.35298020265008984,1.2812388297315278e-11
CBOW,0,5,0,10,150,6,1000000,10,0.4294298846242576,2.9853927550221355e-15,0.41619420601714474,2.476253359341731e-14
CBOW,0,5,0,10,150,6,3000000,10,0.4568888319277871,4.3862849662030945e-17,0.44092735111729187,6.82556344000387e-16
CBOW,0,5,0,10,150,6,5000000,10,0.4686325258676341,1.0360846560884363e-18,0.4440483565437267,9.485347466320511e-17
CBOW,0,5,0,10,150,6,7000000,10,0.5091313861548173,1.1932434007576336e-21,0.4849240956805972,1.638838826893004e-19
CBOW,0,5,0,10,150,6,9000000,10,0.4736880178247082,6.625903081242047e-18,0.4651893176254007,3.0204568223363886e-17
CBOW,0,5,0,10,175,1,1000000,10,0.41018019266070727,1.9676626834613095e-15,0.37773678105600805,3.829144119390943e-13
CBOW,0,5,0,10,175,1,3000000,10,0.39552514801783256,2.286322166878988e-14,0.3688854892010435,1.4619764438992857e-12
CBOW,0,5,0,10,175,1,5000000,10,0.39076224670899723,6.367001625290136e-14,0.36973119980388014,1.6132834194074233e-12
CBOW,0,5,0,10,175,1,7000000,10,0.4088851710442189,2.455856454101585e-15,0.3854938775434515,1.1440872681949004e-13
CBOW,0,5,0,10,175,1,9000000,10,0.3957141788101362,1.4380673720632322e-14,0.3693830707827979,9.34101365800215e-13
CBOW,0,5,0,10,175,6,1000000,10,0.4817763629837649,2.0236262117751964e-19,0.4661875126463947,3.934539444920878e-18
CBOW,0,5,0,10,175,6,3000000,10,0.4889543378558139,7.418042007806259e-20,0.4639882776987946,8.540381973098887e-18
CBOW,0,5,0,10,175,6,5000000,10,0.49905503071994883,1.1224650667420716e-20,0.47913111505530054,5.738325153582602e-19
CBOW,0,5,0,10,175,6,7000000,10,0.4783942112869334,1.5543440500879813e-19,0.4610072084245701,4.373788849779331e-18
CBOW,0,5,0,10,175,6,9000000,10,0.5083436015745421,1.906549591487101e-21,0.49217606684777016,5.1722412357274887e-20
CBOW,0,5,0,10,200,1,1000000,10,0.375794356129276,4.0860463340863857e-13,0.337606381475446,1.0054422501146203e-10
CBOW,0,5,0,10,200,1,3000000,10,0.3876431116008152,5.3800627247415036e-14,0.36736323475051397,1.2670413696934605e-12
CBOW,0,5,0,10,200,1,5000000,10,0.41931234745946955,3.296439014595825e-16,0.3866664181454936,8.060961565778795e-14
CBOW,0,5,0,10,200,1,7000000,10,0.3816175265696832,2.1007300526335208e-13,0.3601050292820245,5.306260866411506e-12
CBOW,0,5,0,10,200,1,9000000,10,0.34729890895372934,3.038039119948484e-11,0.3046053009588041,7.31652590553703e-09
CBOW,0,5,0,10,200,6,1000000,10,0.47606727046363506,1.729117854405815e-18,0.45799595992912523,4.5784988398692965e-17
CBOW,0,5,0,10,200,6,3000000,10,0.4488172812076822,1.270809116494785e-16,0.4425370164155567,3.7382180132493976e-16
CBOW,0,5,0,10,200,6,5000000,10,0.42953934494941937,2.6439685424704e-15,0.40618938884639877,1.0522781939487597e-13
CBOW,0,5,0,10,200,6,7000000,10,0.44266877644343167,2.622911257459548e-16,0.4220927739716661,7.993135269679847e-15
CBOW,0,5,0,10,200,6,9000000,10,0.4982181513647364,2.3705340648042477e-20,0.48042534226871525,7.61893766605834e-19
CBOW,0,5,0,30,100,1,1000000,10,0.5263089176925874,2.933690450591225e-26,0.5032982502978065,8.240979657361397e-24
CBOW,0,5,0,30,100,1,3000000,10,0.51432745282853,1.26549566305601e-24,0.4951590462410866,1.1143921930359158e-22
CBOW,0,5,0,30,100,1,5000000,10,0.4744183847830373,5.468690095759736e-21,0.4231006742480514,1.3700085443174908e-16
CBOW,0,5,0,30,100,1,7000000,10,0.5120149711839374,1.023892256385723e-24,0.4961837057134598,4.327146251012271e-23
CBOW,0,5,0,30,100,1,9000000,10,0.500941085207998,3.981179247582963e-23,0.4936168631766261,2.093003172737151e-22
CBOW,0,5,0,30,100,6,1000000,10,0.5653064276631315,4.533912803037172e-27,0.5554775124672529,5.213677572138526e-26
CBOW,0,5,0,30,100,6,3000000,10,0.5636010103558113,3.2229631265955516e-27,0.5448149763964703,3.3117322241748126e-25
CBOW,0,5,0,30,100,6,5000000,10,0.55387320202513,7.70820201989053e-26,0.5421382854557366,1.2635861962300944e-24
CBOW,0,5,0,30,100,6,7000000,10,0.5687369983453351,7.0808957138091235e-28,0.5513728353211407,5.65952357111772e-26
CBOW,0,5,0,30,125,1,1000000,10,0.5346583755928073,6.709651410964741e-27,0.5093399926455973,3.583551964388386e-24
CBOW,0,5,0,50,100,1,1000000,10,0.5445297634469014,4.192524306953973e-28,0.5307254402185086,1.559955982115635e-26
CBOW,0,5,0,50,100,6,1000000,10,0.5913084215836133,4.707631478472242e-30,0.580565284722043,8.668789408579695e-29
CBOW,0,5,0,50,125,1,1000000,10,0.545259833776393,3.446473365170859e-28,0.5349865371475667,5.199755309230879e-27
CBOW,0,5,1,10,100,1,1000000,10,0.36620615921082267,1.6221444803047034e-12,0.33971576098575734,7.100587399520704e-11
CBOW,0,5,1,10,100,6,1000000,10,0.4733422286272076,2.5236350301867225e-18,0.44605931495410894,3.210275856834263e-16
CBOW,0,5,1,10,125,1,1000000,10,0.3991670962222434,7.405002529717656e-15,0.37539939052930466,3.4429489867270706e-13
CBOW,0,5,1,30,100,1,1000000,10,0.5063487699050916,5.393270990175761e-24,0.49645524338318925,5.409434381063144e-23
CBOW,0,5,1,30,100,6,1000000,10,0.5960891220201879,3.010430114186851e-30,0.5887198844692753,2.2617394393144852e-29
CBOW,0,5,1,30,125,1,1000000,10,0.5210283719844597,1.5299712044446222e-25,0.503956887099636,9.482550993359834e-24
CBOW,0,5,1,50,100,1,1000000,10,0.5528816645123272,2.4937566417451834e-29,0.537400202231255,1.6551169368498422e-27
CBOW,0,5,1,50,100,6,1000000,10,0.6109865270301241,4.339749313894062e-32,0.6025854569935318,4.871061206885546e-31
CBOW,1,10,0,10,100,1,1000000,10,0.46577582797014716,7.144831078964485e-20,0.4503830297428539,1.5483730359595014e-18
CBOW,1,10,0,10,100,6,1000000,10,0.5366541934632015,4.498917141144368e-24,0.5193028154619204,2.1541384034426296e-22
CBOW,1,10,0,30,100,1,1000000,10,0.46469731161855216,2.6025643499614303e-20,0.4815433745985568,6.8353473543905845e-22
CBOW,1,10,0,30,100,6,1000000,10,0.5490109036533176,5.852472025822603e-26,0.5449423389144955,1.5776920251812057e-25
CBOW,1,10,0,50,100,1,1000000,10,0.5347583805772053,1.0883428709752284e-26,0.5270562161023441,7.651664856092728e-26
CBOW,1,10,0,50,100,6,1000000,10,0.624939235790015,4.282105216042709e-35,0.6054383336501287,1.722363117879978e-32
CBOW,1,10,1,10,100,1,1000000,10,0.4532298640835467,5.5677279613259e-19,0.4432635583115285,3.915306335912319e-18
CBOW,1,10,1,10,100,6,1000000,10,0.5401632153207807,1.4130282293056497e-24,0.5164672028413084,2.9016628843395857e-22
CBOW,1,10,1,30,100,1,1000000,10,0.4901388024781258,2.6054137939859256e-22,0.48269821845048644,1.3510461806838195e-21
CBOW,1,10,1,30,100,6,1000000,10,0.5449488259435012,1.5752163088110618e-25,0.5471803263482906,9.158919584391359e-26
CBOW,1,10,1,50,100,1,1000000,10,0.5372261546158289,2.0575200641361796e-27,0.5239694340711248,6.241144589587831e-26
CBOW,1,10,1,50,100,6,1000000,10,0.5870042229444558,4.272620778315194e-30,0.5786029013724124,4.253184525752374e-29
CBOW,1,15,0,10,100,1,1000000,10,0.45575385467398455,4.2565471824046994e-19,0.43932098320439367,1.0342413568407397e-17
CBOW,1,15,0,10,100,6,1000000,10,0.5304502786928611,7.993342680591483e-24,0.5122181964275131,4.551396245152312e-22
CBOW,1,15,0,30,100,1,1000000,10,0.5123445147597695,3.231635991453142e-24,0.5135198160980446,2.4434576507529683e-24
CBOW,1,15,0,30,100,6,1000000,10,0.5948765382143205,5.812072929143309e-31,0.5830873472307905,1.5506519263320626e-29
CBOW,1,15,0,50,100,1,1000000,10,0.5673805458216475,8.751747590339388e-31,0.5665232482139436,1.1205727152211274e-30
CBOW,1,15,0,50,100,6,1000000,10,0.6013522174358388,3.656097328223927e-32,0.5877032147071317,1.8545489582409122e-30
CBOW,1,15,1,10,100,1,1000000,10,0.4429268626461174,2.99777848793301e-18,0.4382797625671409,7.332534123985788e-18
CBOW,1,15,1,10,100,6,1000000,10,0.5585386438322725,1.6856895115333012e-26,0.5398197825738034,1.5310288212774119e-24
CBOW,1,15,1,30,100,1,1000000,10,0.5064092140723508,3.394310891659843e-24,0.5108301230471737,1.1711833441236477e-24
CBOW,1,15,1,30,100,6,1000000,10,0.5615895509577163,1.6892707646878518e-26,0.5540357506766067,1.072626632709263e-25
CBOW,1,15,1,50,100,1,1000000,10,0.552115544178083,6.420413529155352e-29,0.5480325441400923,1.9518603835953217e-28
CBOW,1,15,1,50,100,6,1000000,10,0.6163771759641132,1.6424736631397668e-33,0.6113445596351923,7.510470384398792e-33
CBOW,1,20,0,10,100,1,1000000,10,0.4672430123603788,2.835203285766041e-20,0.4659061463286784,3.746338018138871e-20
CBOW,1,20,0,10,100,6,1000000,10,0.5563725423936193,3.474314427631291e-26,0.5365431828030519,3.8881179458191e-24
CBOW,1,20,0,30,100,1,1000000,10,0.535049095131429,5.115964689342733e-27,0.530496813896663,1.653947504192944e-26
CBOW,1,20,0,30,100,6,1000000,10,0.6147262594195851,1.13770356129186e-32,0.6002015475876831,7.625698971773824e-31
CBOW,1,20,0,50,100,1,1000000,10,0.5516447311445042,2.9276682036682685e-29,0.5475258055204031,9.11802085222286e-29
CBOW,1,20,0,50,100,6,1000000,10,0.5857606417856352,1.7379532889787365e-29,0.5768125292033905,1.9072774817238946e-28
CBOW,1,20,1,10,100,1,1000000,10,0.45912079636608744,2.1667295998540186e-19,0.45746982268169045,3.019993613067469e-19
CBOW,1,20,1,10,100,6,1000000,10,0.5351610178739751,4.50379225937425e-24,0.5242431503532556,5.2932119504763374e-23
CBOW,1,20,1,30,100,1,1000000,10,0.5164717265560207,2.944572957791046e-25,0.5097302105765809,1.5283795419806508e-24
CBOW,1,20,1,30,100,6,1000000,10,0.6031901974562851,6.632191897824878e-32,0.5906531549305044,2.3759668485201062e-30
CBOW,1,20,1,50,100,1,1000000,10,0.569579609190762,4.627054607074718e-31,0.5653880195894245,1.5527624997598328e-30
CBOW,1,20,1,50,100,6,1000000,10,0.5925353996708099,2.6956790009770773e-30,0.5861249047758328,1.5739905505077608e-29
CBOW,1,5,0,10,100,1,1000000,10,0.4946708701045836,8.133953703579434e-23,0.46495215265018136,5.165975871945902e-20
CBOW,1,5,0,10,100,6,1000000,10,0.5362412377343804,2.1018608492007807e-24,0.527202037292887,1.6721609560468666e-23
CBOW,1,5,0,10,125,1,1000000,10,0.4517933748533382,7.404455805394982e-19,0.4497173424844735,1.1153256713624347e-18
CBOW,1,5,0,30,100,1,1000000,10,0.528164561394006,2.996586242453094e-26,0.5311961838903526,1.382717124543419e-26
CBOW,1,5,0,30,100,6,1000000,10,0.5929898630608894,1.5349618706992756e-30,0.5895626683566589,3.9927840153150766e-30
CBOW,1,5,0,30,125,1,1000000,10,0.4979790165462521,2.4748258521066557e-23,0.49996858556970847,1.556229253702823e-23
CBOW,1,5,0,50,100,1,1000000,10,0.5364849313227279,2.1067761278496053e-27,0.5300195808269714,1.1345089031239937e-26
CBOW,1,5,0,50,100,6,1000000,10,0.6057492567767369,1.570374579263694e-32,0.5887025205916995,2.1493536939784878e-30
CBOW,1,5,0,50,125,1,1000000,10,0.582969104290362,4.590786324408618e-33,0.5738934696493991,7.147122449287477e-32
CBOW,1,5,1,10,100,1,1000000,10,0.4295492369944998,4.207376998215636e-17,0.42759498846491173,6.03322620912243e-17
CBOW,1,5,1,10,100,6,1000000,10,0.5259838885748541,1.8688760440405292e-23,0.5030963859269402,2.7133395445030348e-21
CBOW,1,5,1,10,125,1,1000000,10,0.4784840840918054,2.9563672974945276e-21,0.4579652390621462,2.1545496572729112e-19
CBOW,1,5,1,30,100,1,1000000,10,0.518812984200069,1.6477377550984746e-25,0.5145319167343455,4.747347610679025e-25
CBOW,1,5,1,30,100,6,1000000,10,0.577499389437636,2.3949969534308577e-28,0.5671097068874908,3.4912590725885314e-27
CBOW,1,5,1,30,125,1,1000000,10,0.5372695228184184,2.0341735698418243e-27,0.5299246980979325,1.3728404058699928e-26
CBOW,1,5,1,50,100,1,1000000,10,0.5176503884217073,2.574434647169076e-25,0.5127634582100488,8.536131757418581e-25
CBOW,1,5,1,50,100,6,1000000,10,0.5773120444702864,2.050762011077428e-28,0.5695969871450767,1.5214790849744079e-27
Fast_Text,0,10,0,10,100,1,1000000,10,0.43119256543751877,4.7067307928203934e-17,0.39599907959056496,2.1159539387778796e-14
Fast_Text,0,10,0,10,100,6,1000000,10,0.4725941712291154,3.29268886344673e-19,0.46135955583738175,2.846911322245625e-18
Fast_Text,0,10,0,30,100,1,1000000,10,0.4654774531572328,5.932478653637595e-20,0.45971102410057196,1.9233675483294642e-19
